"_time","oracle_error_code","oracle_error_desc"
"2019-05-31T02:32:02.363-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-31T02:31:55.269-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-31T02:31:48.191-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-31T02:31:43.084-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-31T02:31:42.548-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-31T02:31:35.454-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-31T02:31:28.376-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-31T02:31:21.283-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-31T02:31:13.558-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-31T02:31:06.701-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-31T02:30:59.623-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-31T02:30:52.514-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-31T02:30:43.292-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-29T03:24:31.315-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-29T03:24:24.313-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-29T03:24:22.348-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-29T03:24:15.346-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-29T03:24:08.328-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-29T03:24:01.327-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-28T02:32:33.703-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-28T02:32:26.695-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-27T02:32:38.227-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-27T02:32:31.224-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-27T02:32:25.874-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-27T02:32:18.871-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-27T02:32:11.852-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-27T02:32:04.833-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-26T02:33:58.389-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-26T02:33:56.454-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-26T02:33:49.428-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-26T02:33:42.419-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-26T02:33:35.394-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-26T02:33:28.384-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-26T02:33:23.341-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-26T02:33:16.410-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-26T02:33:09.385-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-26T02:33:02.375-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-26T02:32:44.297-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-05-26T02:32:37.287-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-05-26T02:32:30.278-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-26T02:32:23.268-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-26T02:32:14.244-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-26T02:32:07.235-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-26T02:32:00.225-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-26T02:31:53.216-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-26T02:31:44.223-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-26T02:31:37.216-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-26T02:31:30.211-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-26T02:31:23.207-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-26T02:31:14.221-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-26T02:31:07.217-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-26T02:31:00.212-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-26T02:30:53.208-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-26T02:30:44.706-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-26T02:30:37.701-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-26T02:30:30.681-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-26T02:30:23.677-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-25T02:31:10.135-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-25T02:31:03.116-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-24T02:33:20.361-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-24T02:33:13.330-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-23T02:31:02.590-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-23T02:30:55.569-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-23T02:30:48.532-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-23T02:30:41.512-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-23T02:30:36.461-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-23T02:30:35.617-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-23T02:30:28.580-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-23T02:30:21.560-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-23T02:30:13.444-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-23T02:30:06.424-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-23T02:30:05.048-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-23T02:29:57.980-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-23T02:29:27.286-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-05-23T02:29:20.265-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-05-23T02:29:13.244-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-23T02:29:06.223-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-23T02:28:57.201-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-23T02:28:50.181-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-23T02:28:43.173-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-23T02:28:36.169-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-23T02:28:27.401-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-23T02:28:20.397-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-23T02:28:13.393-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-23T02:28:06.388-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-22T02:31:32.672-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-22T02:31:25.655-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-22T02:31:18.623-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-22T02:31:11.607-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-22T02:31:06.559-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-22T02:31:04.824-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-22T02:30:57.792-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-22T02:30:50.588-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-22T02:30:43.556-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-22T02:30:36.540-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-22T02:30:31.476-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-22T02:30:24.741-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-22T02:30:08.536-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-05-22T02:30:01.520-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-05-22T02:29:54.112-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-22T02:29:47.096-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-22T02:29:40.079-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-22T02:29:33.063-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T20:13:17.692-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-21T20:13:10.692-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-21T20:10:29.060-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T20:10:22.057-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T20:10:15.053-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T20:10:08.049-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T20:10:01.048-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T20:09:54.048-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T20:09:47.042-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T20:09:40.030-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T20:09:33.035-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T20:09:26.035-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T20:09:17.661-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-21T20:09:10.660-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-21T20:07:21.629-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T20:07:21.629-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T20:07:15.644-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T20:07:08.643-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T20:07:01.633-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T20:06:54.629-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T20:06:47.628-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T20:06:40.628-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T02:32:06.182-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-21T02:31:59.162-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-21T02:31:54.112-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-21T02:31:48.390-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-21T02:31:43.340-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-21T02:31:38.118-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-21T02:31:31.083-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-21T02:31:24.063-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-21T02:31:20.499-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-21T02:31:13.479-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-21T02:31:09.133-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-21T02:31:08.054-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-21T02:31:01.019-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-21T02:30:53.999-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-21T02:30:48.934-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-21T02:30:47.714-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-21T02:30:40.679-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-21T02:30:33.659-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-21T02:30:25.873-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-05-21T02:30:18.854-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-05-21T02:30:13.835-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T02:30:11.850-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T02:30:04.830-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T02:29:57.813-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T02:29:50.809-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T02:29:43.804-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T02:29:34.819-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T02:29:27.783-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T02:29:20.779-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T02:29:13.774-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T02:29:07.300-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T02:29:00.296-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T02:28:53.291-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-21T02:28:46.287-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T21:28:20.589-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:28:18.607-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:28:11.598-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:28:04.590-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:27:57.581-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:27:50.572-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:23:20.553-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:23:18.572-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:23:11.568-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:23:04.564-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:22:57.560-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:22:50.556-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:18:20.568-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:18:18.587-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:18:11.584-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:18:04.581-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:17:57.578-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:17:50.575-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:14:32.243-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:14:30.262-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:14:23.259-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:14:16.256-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:14:09.253-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:14:02.250-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:13:57.103-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:13:55.122-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:13:48.119-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:13:41.116-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:13:34.113-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:13:27.110-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:13:22.088-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:13:20.107-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:13:13.104-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:13:06.104-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:12:59.103-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:12:52.103-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:12:44.229-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:12:42.249-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:12:35.249-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:12:28.248-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:12:21.248-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:12:14.247-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:12:09.102-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:12:07.184-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:12:00.184-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:11:53.183-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:11:46.183-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T21:11:39.182-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T19:52:16.509-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T19:52:09.504-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T19:52:02.484-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T19:51:55.479-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T19:51:48.459-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T19:51:41.455-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T19:51:13.982-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T19:51:06.977-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T19:50:59.973-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T19:50:52.968-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T19:48:43.999-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T19:48:36.994-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T19:48:29.990-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T19:48:22.985-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T17:36:07.489-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T17:36:00.485-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T17:35:49.970-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T17:35:48.613-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T17:35:41.609-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T17:35:34.604-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T17:35:27.600-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T17:35:20.595-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T17:33:48.487-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T17:34:27.632-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-25T17:34:25.636-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-25T17:34:18.631-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T17:34:11.627-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T17:34:04.622-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T17:33:57.618-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T17:33:41.483-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T17:33:34.479-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T17:33:27.475-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T17:33:32.205-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T17:33:28.352-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T17:33:21.347-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T17:33:14.343-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T17:33:07.338-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T17:33:00.334-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T17:32:40.974-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T17:32:38.993-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T17:32:31.988-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T17:32:24.984-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T17:32:17.979-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T17:32:10.975-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T17:32:03.486-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T17:31:56.481-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T17:31:49.477-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T17:31:42.473-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T14:31:41.919-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T14:31:34.914-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T14:31:27.910-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T14:31:20.905-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T14:31:13.900-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T14:31:06.895-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T14:30:59.891-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T14:31:00.660-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T14:30:59.037-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T14:30:52.886-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T14:30:45.866-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T14:30:38.861-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T14:30:52.017-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T14:30:45.012-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T14:30:37.992-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T14:30:30.987-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T14:29:46.619-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T14:29:39.614-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T14:29:18.313-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T14:29:11.308-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T14:29:32.609-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T14:29:25.604-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T14:29:09.956-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T14:29:08.006-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T14:29:04.287-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T14:28:57.282-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T14:29:01.001-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T14:28:53.996-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T14:28:46.991-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T14:28:39.985-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T13:57:19.136-0400","ORA-00001","unique constraint (DTV.PK_ELC_INV_ADJ_DATA) violated"
"2019-06-25T13:57:19.136-0400","ORA-00001","unique constraint (DTV.PK_ELC_INV_ADJ_DATA) violated"
"2019-06-25T13:57:15.563-0400","ORA-00001","unique constraint (DTV.PK_ELC_INV_ADJ_DATA) violated"
"2019-06-25T13:57:15.563-0400","ORA-00001","unique constraint (DTV.PK_ELC_INV_ADJ_DATA) violated"
"2019-06-25T13:57:11.425-0400","ORA-00001","unique constraint (DTV.PK_ELC_INV_ADJ_DATA) violated"
"2019-06-25T13:57:11.394-0400","ORA-00001","unique constraint (DTV.PK_ELC_INV_ADJ_DATA) violated"
"2019-06-25T13:01:12.042-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T13:01:05.029-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T13:00:57.467-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T13:00:50.437-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T13:00:52.381-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T13:00:52.381-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T13:00:27.076-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T13:00:20.070-0400","ORA-01033","ORACLE initialization or shutdown in progress"
