"_time","oracle_error_code","oracle_error_desc"
"2019-06-24T02:44:08.275-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:43:46.300-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:43:38.870-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:43:28.561-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:43:21.131-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:43:13.702-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:43:06.272-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:42:56.529-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:42:48.339-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:42:40.041-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:42:31.851-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:42:22.057-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:42:13.867-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:42:05.678-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:41:57.488-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T02:44:59.258-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T02:44:51.842-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T02:44:46.490-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T02:44:40.494-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T02:44:33.029-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T02:44:25.613-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T02:44:13.082-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T02:44:13.082-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T02:43:41.582-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T02:43:33.430-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T02:43:23.172-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T02:43:15.020-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T02:43:06.868-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T02:42:58.716-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-22T02:44:04.055-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-22T02:43:56.655-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-22T02:43:49.240-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-22T02:43:41.840-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-22T02:43:41.741-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-22T02:43:41.741-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-22T02:43:25.081-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-22T02:43:17.682-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-22T02:43:10.266-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-22T02:43:02.867-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-22T02:42:53.407-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-22T02:42:45.876-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-22T02:42:37.771-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-22T02:42:29.666-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-22T02:42:17.066-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-22T02:42:08.961-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-22T02:42:00.856-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-22T02:41:52.751-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-22T02:41:42.155-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-22T02:41:34.050-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-22T02:41:25.945-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-22T02:41:17.822-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T03:28:45.450-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-21T03:28:38.065-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-21T03:28:34.315-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-21T03:28:26.929-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-21T03:28:18.935-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-21T03:28:11.194-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-21T03:28:03.613-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-21T03:27:55.547-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-21T03:27:38.947-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T03:27:30.880-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T03:27:22.455-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T03:27:14.388-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T03:27:06.322-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T03:26:58.256-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T03:26:46.722-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T03:26:38.656-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T03:26:30.589-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T03:26:22.523-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-20T02:47:22.509-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T02:47:15.141-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T02:47:09.480-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T02:47:08.200-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T02:47:00.603-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T02:46:53.236-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T02:46:45.852-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T02:46:38.485-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T02:46:24.458-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-20T02:46:16.443-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-20T02:46:08.427-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-20T02:46:00.411-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T03:41:32.550-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-18T03:41:25.212-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-18T03:41:19.589-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-18T03:41:12.251-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-18T03:41:01.023-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-18T03:40:53.684-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-18T03:40:48.389-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-18T03:40:48.389-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-18T03:40:23.195-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T03:40:15.260-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T03:40:07.554-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T03:39:59.619-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T03:39:51.684-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T03:39:43.748-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:58:09.586-0400","ORA-00942","table or view does not exist"
"2019-06-24T02:58:09.571-0400","ORA-00942","table or view does not exist"
"2019-06-23T10:04:04.310-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T10:03:57.299-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T10:03:50.287-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T10:03:41.199-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T10:03:34.188-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T10:03:27.177-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T10:03:20.165-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T10:03:08.672-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T10:03:01.661-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T10:02:54.650-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T10:02:47.639-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T10:02:38.769-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T10:02:31.758-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T10:02:24.747-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T10:02:17.735-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T03:50:05.586-0400","ORA-00942","table or view does not exist"
"2019-06-24T03:50:05.571-0400","ORA-00942","table or view does not exist"
"2019-06-24T03:49:52.721-0400","ORA-00942","table or view does not exist"
"2019-06-24T03:49:52.706-0400","ORA-00942","table or view does not exist"
"2019-06-23T10:04:25.422-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T10:04:18.410-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T03:58:26.115-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T03:58:19.113-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T03:58:12.111-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T03:58:05.109-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T03:58:00.071-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T03:57:58.169-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T03:57:51.167-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T03:57:44.164-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T03:57:37.084-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T03:57:30.082-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T03:57:21.068-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T03:57:14.066-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T03:57:07.064-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T03:57:00.062-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T03:56:46.603-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T03:56:39.601-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T03:56:32.599-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T03:56:25.596-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T03:56:16.910-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T03:56:09.908-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T03:56:02.905-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T03:55:55.903-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T03:28:56.447-0400","ORA-00942","table or view does not exist"
"2019-06-24T03:28:56.416-0400","ORA-00942","table or view does not exist"
"2019-06-23T03:55:11.679-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:55:04.662-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:54:42.320-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:54:40.371-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:54:33.355-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:54:26.354-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:54:19.338-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:54:12.337-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:54:07.301-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:54:05.368-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:53:58.358-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:53:51.364-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:53:44.355-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:53:37.361-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:53:30.663-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:53:23.669-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:53:16.660-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:53:09.666-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T03:50:45.719-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T03:50:44.268-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T03:50:37.247-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T03:50:30.242-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T03:50:22.722-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T03:50:15.717-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T03:50:10.678-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T03:50:10.272-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T03:50:01.754-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T03:49:54.749-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T03:49:47.728-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T03:49:40.722-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T03:49:33.185-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T03:49:26.179-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:56:18.748-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:56:11.740-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:56:11.709-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:56:11.709-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:55:36.797-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:55:29.789-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:55:22.329-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:55:15.322-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:55:08.798-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:55:01.787-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:54:54.759-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:54:47.746-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:54:40.233-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:54:38.297-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:54:31.268-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:54:24.256-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:54:17.228-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:54:10.215-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:54:04.311-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:53:57.298-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:53:50.270-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:53:43.273-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:53:43.273-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:53:43.258-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:53:41.727-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:53:41.711-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:52:42.518-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:52:35.505-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T03:08:29.725-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T03:08:22.024-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T03:07:46.192-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T03:07:38.490-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T03:07:25.883-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T03:07:18.181-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T03:07:08.164-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T03:07:00.463-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T03:06:52.761-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T03:06:45.060-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T03:26:37.252-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-18T03:26:30.254-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-18T03:26:23.240-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-18T03:26:16.241-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-18T03:26:11.207-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-18T03:26:09.274-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-18T03:26:02.260-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-18T03:25:55.261-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-18T03:25:48.247-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-18T03:25:41.249-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-18T03:25:35.575-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-18T03:25:28.576-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-18T03:25:18.242-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-18T03:25:11.244-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-18T03:25:02.219-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T03:24:55.219-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T03:24:48.214-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T03:24:41.210-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T03:24:32.209-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T03:24:25.204-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T03:24:18.200-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T03:24:11.195-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T03:24:02.194-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T03:23:55.190-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T03:23:48.185-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T03:23:41.181-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T03:23:36.907-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T03:23:29.902-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-17T02:58:11.769-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-17T02:58:04.764-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-17T02:57:57.182-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-17T02:57:50.161-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-15T02:56:25.764-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-15T02:56:18.756-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-15T02:56:12.591-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-15T02:56:05.584-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-15T02:55:57.577-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-15T02:55:50.570-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-15T02:55:43.157-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-15T02:55:36.149-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-15T02:55:28.346-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-15T02:55:21.338-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-15T02:55:09.695-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-15T02:55:02.688-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-15T02:54:55.680-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T02:54:48.657-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T02:54:39.655-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T02:54:32.650-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T02:54:25.646-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T02:54:18.642-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T02:54:11.200-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T02:54:04.196-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T02:53:57.191-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T02:53:50.187-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-14T02:53:16.619-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-14T02:53:09.612-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-14T02:53:04.572-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-14T02:53:03.745-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-14T02:52:56.723-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-14T02:52:49.717-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-14T02:52:42.695-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-14T02:52:35.688-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-14T02:52:35.657-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-14T02:52:35.657-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-14T02:52:06.539-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-14T02:51:59.533-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-14T02:51:50.529-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-14T02:51:43.522-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-14T02:51:36.518-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-14T02:51:29.514-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-14T02:51:20.980-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-14T02:51:13.976-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-14T02:51:06.972-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-14T02:50:59.967-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-13T02:57:07.010-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-13T02:57:00.004-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:54:18.261-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:54:11.047-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:54:05.857-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:54:05.118-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:53:57.888-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:53:50.673-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:53:43.041-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:53:35.827-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:53:35.714-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:53:35.714-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:53:21.382-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:53:14.167-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:53:06.085-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-24T02:52:58.871-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
